Unnamed: 0,time,title,Tuples,s,p,o,sp,po,spo,open price change,close price change
2244,20140716  2:30PM UTC,Visa Presents the Future of Commerce with New Innovation Center and Launch of Visa Checkout,"('Visa', 'Presents Future with', 'New Innovation Center of Visa Checkout')",Visa,Presents Future with,New Innovation Center of Visa Checkout,Visa Presents Future with,Presents Future with New Innovation Center of Visa Checkout,Visa Presents Future with New Innovation Center of Visa Checkout,0.25249900000000025,-0.1324989999999957
2245,20140716  2:30PM UTC,Visa Presents the Future of Commerce with New Innovation Center and Launch of Visa Checkout,"('Visa', 'Presents Future with', 'New Innovation Center of Visa Checkout')",Visa,Presents Future with,New Innovation Center of Visa Checkout,Visa Presents Future with,Presents Future with New Innovation Center of Visa Checkout,Visa Presents Future with New Innovation Center of Visa Checkout,0.25249900000000025,-0.1324989999999957
2246,20140716  2:30PM UTC,Visa Introduces Visa Checkout to Simplify Online Shopping on Any Device,"('Visa', 'Introduces Visa Checkout on', 'Device')",Visa,Introduces Visa Checkout on,Device,Visa Introduces Visa Checkout on,Introduces Visa Checkout on Device,Visa Introduces Visa Checkout on Device,0.25249900000000025,-0.1324989999999957
2247,20140717  8:20AM UTC,"Recognitions, Dividends, and Travel Reports - Analyst Notes on Bank of America, Visa, MetLife, Goldman Sachs and Morgan Stanley","('America', 'of Bank is', 'MetLife')",America,of Bank is,MetLife,America of Bank is,of Bank is MetLife,America of Bank is MetLife,0.25249900000000025,-0.1324989999999957
2249,20140718  5:16PM UTC,"Visa, MasterCard lose ruling versus retailers over credit card fees","('Visa', 'lose', 'ruling')",Visa,lose,ruling,Visa lose,lose ruling,Visa lose ruling,0.25249900000000025,-0.1324989999999957
2251,20140718  12:20PM UTC,"SmartMetric Is Claiming in Its Patent Infringement Law Suit Against Visa Inc and Mastercard International, a Percentage of the Money Saved From the Use by the Card Company of EMV Chip Cards in the United States -- the Total ","('Visa Inc', 'Percentage in', 'United States')",Visa Inc,Percentage in,United States,Visa Inc Percentage in,Percentage in United States,Visa Inc Percentage in United States,0.25249900000000025,-0.1324989999999957
2252,20140721  6:01PM UTC,Boydenâs Leadership Series Features Visaâs Chris Clark,"('€', 's', 'Chris Clark')",€,s,Chris Clark,€ s,s Chris Clark,€ s Chris Clark,0.25249900000000025,-0.1324989999999957
2253,20140721  1:34PM UTC,SmartMetric Claims Both Visa Inc. and MasterCard International Are Infringing Its Issued Patent by Using EMV Chip Cards and Has Filed a Multi Billion Dollar Claim Against Both Payment Card Companies,"('MasterCard International', 'Are Infringing', 'Its Issued Patent')",MasterCard International,Are Infringing,Its Issued Patent,MasterCard International Are Infringing,Are Infringing Its Issued Patent,MasterCard International Are Infringing Its Issued Patent,0.25249900000000025,-0.1324989999999957
2254,20140722  9:30AM UTC,"Canadian Pacific Railway, PriceSmart, Visa, FTI Consulting and Iron Mountain highlighted as Zacks Bull and Bear of the Day","('Canadian Pacific Railway', 'highlighted as', 'Zacks Bull of Day')",Canadian Pacific Railway,highlighted as,Zacks Bull of Day,Canadian Pacific Railway highlighted as,highlighted as Zacks Bull of Day,Canadian Pacific Railway highlighted as Zacks Bull of Day,0.25249900000000025,-0.1324989999999957
2257,20140724  6:37PM UTC,Visa cuts revenue forecast as cross-border transactions slow,"('Visa', 'cuts revenue forecast', 'transactions slow')",Visa,cuts revenue forecast,transactions slow,Visa cuts revenue forecast,cuts revenue forecast transactions slow,Visa cuts revenue forecast transactions slow,0.25249900000000025,-0.1324989999999957
2259,20140724  4:13PM UTC,Visa quarterly profit rises 11 pct on card growth,"('Visa profit', 'rises', '11 pct')",Visa profit,rises,11 pct,Visa profit rises,rises 11 pct,Visa profit rises 11 pct,0.25249900000000025,-0.1324989999999957
2262,20140724  8:00AM UTC,Visa Enables Internet-Connected Devices to Become Secure Commerce Vehicles,"('Visa', 'Enables', 'Internet Connected Devices')",Visa,Enables,Internet Connected Devices,Visa Enables,Enables Internet Connected Devices,Visa Enables Internet Connected Devices,0.25249900000000025,-0.1324989999999957
2263,20140724  7:30AM UTC,LoopPay Secures Investment from Visa Inc.,"('LoopPay', 'Secures Investment from', 'Visa Inc.')",LoopPay,Secures Investment from,Visa Inc.,LoopPay Secures Investment from,Secures Investment from Visa Inc.,LoopPay Secures Investment from Visa Inc.,0.25249900000000025,-0.1324989999999957
2264,20140725  4:31PM UTC,"Wall St. closes lower on Amazon, Visa; S&P;'s weekly gain erased","('Wall St.', 'closes lower on', 'on Amazon')",Wall St.,closes lower on,on Amazon,Wall St. closes lower on,closes lower on on Amazon,Wall St. closes lower on on Amazon,0.25249900000000025,-0.1324989999999957
2267,20140725  2:39PM UTC,"US STOCKS-Wall St falls on Amazon, Visa results","('US STOCKS Wall St', 'falls on', 'Amazon')",US STOCKS Wall St,falls on,Amazon,US STOCKS Wall St falls on,falls on Amazon,US STOCKS Wall St falls on Amazon,0.25249900000000025,-0.1324989999999957
2268,20140725  12:50PM UTC,"US STOCKS-Wall Street weighed by results as Amazon, Visa disappoint","('US STOCKS Wall Street', 'weighed as', 'Visa')",US STOCKS Wall Street,weighed as,Visa,US STOCKS Wall Street weighed as,weighed as Visa,US STOCKS Wall Street weighed as Visa,0.25249900000000025,-0.1324989999999957
2273,20140728  8:00AM UTC,FIME First North American Laboratory Accredited by Visa to Perform Level One Testing,"('FIME First North American Laboratory Accredited', 'Perform', 'Level One Testing')",FIME First North American Laboratory Accredited,Perform,Level One Testing,FIME First North American Laboratory Accredited Perform,Perform Level One Testing,FIME First North American Laboratory Accredited Perform Level One Testing,0.25249900000000025,-0.1324989999999957
2274,20140728  7:30AM UTC,Visant Corporation Announces 2014 Second Quarter And First Half Results,"('2014 Quarter', 'Corporation', 'Half Results')",Visant Corporation,Announces,2014 Quarter,Visant Corporation Announces,Announces 2014 Quarter,Visant Corporation Announces 2014 Quarter,0.25249900000000025,-0.1324989999999957
2278,20140805  8:00AM UTC,Newegg Adds Visa Checkout to Streamline the Shopping Experience,"('Newegg', 'Adds', 'Visa Checkout')",Newegg,Adds,Visa Checkout,Newegg Adds,Adds Visa Checkout,Newegg Adds Visa Checkout,0.25249900000000025,-0.1324989999999957
2279,20140807  8:00AM UTC,New Visa Service to Help Gas Station Retailers Reduce Fraud at the Pump,"('Gas Station Retailers', 'Reduce', 'Fraud')",Gas Station Retailers,Reduce,Fraud,Gas Station Retailers Reduce,Reduce Fraud,Gas Station Retailers Reduce Fraud,0.25249900000000025,-0.1324989999999957
2280,20140808  12:43PM UTC,SmartMetric Had Its Case of Patent Infringement Against Both Visa Inc and MasterCard International Heard This Morning in the Federal Circuit Court,"('SmartMetric', 'Had', 'Its Case')",SmartMetric,Had,Its Case,SmartMetric Had,Had Its Case,SmartMetric Had Its Case,0.25249900000000025,-0.1324989999999957
2281,20140811  4:52PM UTC,Commerce Bank Introduces the USA Triathlon VisaÂ® Rewards Credit Card,"('Commerce Bank', 'Introduces', 'USA Triathlon VisaÂ')",Commerce Bank,Introduces,USA Triathlon VisaÂ,Commerce Bank Introduces,Introduces USA Triathlon VisaÂ,Commerce Bank Introduces USA Triathlon VisaÂ,0.25249900000000025,-0.1324989999999957
2283,20140812  9:58AM UTC,Commerce Bank Introduces the Montana VisaÂ® Rewards Credit Card,"('Commerce Bank', 'Introduces', 'Montana VisaÂ')",Commerce Bank,Introduces,Montana VisaÂ,Commerce Bank Introduces,Introduces Montana VisaÂ,Commerce Bank Introduces Montana VisaÂ,0.25249900000000025,-0.1324989999999957
2284,20140813  9:58AM UTC,Commerce Bank Introduces the Montana VisaÂ® Rewards Credit Card,"('Commerce Bank', 'Introduces', 'Montana VisaÂ')",Commerce Bank,Introduces,Montana VisaÂ,Commerce Bank Introduces,Introduces Montana VisaÂ,Commerce Bank Introduces Montana VisaÂ,0.25249900000000025,-0.1324989999999957
2285,20140814  1:13PM UTC,The Federal Circuit Court Has Ruled Denying SmartMetric's Motions in Its Patent Infringement Case Against Visa Inc. and MasterCard International -- SmartMetric Will Continue With Its Focus on Its Biometric Card Technology as,"('Federal Circuit Court', 'Denying', ""SmartMetric 's Motions"")",Federal Circuit Court,Denying,SmartMetric 's Motions,Federal Circuit Court Denying,Denying SmartMetric 's Motions,Federal Circuit Court Denying SmartMetric 's Motions,0.25249900000000025,-0.1324989999999957
2286,20140816  12:23PM UTC,Commerce Bank Introduces the National Wild Turkey Federation VisaÂ® Rewards Credit Card,"('Commerce Bank', 'Introduces', 'National Wild Turkey Federation VisaÂ')",Commerce Bank,Introduces,National Wild Turkey Federation VisaÂ,Commerce Bank Introduces,Introduces National Wild Turkey Federation VisaÂ,Commerce Bank Introduces National Wild Turkey Federation VisaÂ,0.25249900000000025,-0.1324989999999957
2287,20140816  11:24AM UTC,"Equatorial Guinea Suspends Visas, Regional Flights as Part of Ebola Prevention Campaign","('Guinea', 'Suspends', 'Regional Flights')",Guinea,Suspends,Regional Flights,Guinea Suspends,Suspends Regional Flights,Guinea Suspends Regional Flights,0.25249900000000025,-0.1324989999999957
2288,20140819  12:00PM UTC,Simon And Blackhawk Network Expand Relationship With Enhanced Visa Simon GiftcardÂ®,"('Simon', 'is With', 'Enhanced Visa Simon GiftcardÂ')",Simon,is With,Enhanced Visa Simon GiftcardÂ,Simon is With,is With Enhanced Visa Simon GiftcardÂ,Simon is With Enhanced Visa Simon GiftcardÂ,0.25249900000000025,-0.1324989999999957
2290,20140827  7:00AM UTC,"Visalia Tops California's Safest Cities on the 10th Annual ""Allstate America's Best Drivers Report(R)""","('Visalia', 'Tops', ""California 's Cities on Annual"")",Visalia,Tops,California 's Cities on Annual,Visalia Tops,Tops California 's Cities on Annual,Visalia Tops California 's Cities on Annual,0.25249900000000025,-0.1324989999999957
2291,20140828  11:05AM UTC,MarketLive Integrates Visa Checkout,"('MarketLive', 'Integrates', 'Visa Checkout')",MarketLive,Integrates,Visa Checkout,MarketLive Integrates,Integrates Visa Checkout,MarketLive Integrates Visa Checkout,0.25249900000000025,-0.1324989999999957
2292,20140829  9:20AM UTC,"Settlement of Claims, Upcoming Conference, Technical Update, Market Report, and Appointments - Research Reports on Goldman Sachs, American Express, Visa, Zillow and Northern Trust","('Claims', 'of Settlement is', 'Market Report')",Claims,of Settlement is,Market Report,Claims of Settlement is,of Settlement is Market Report,Claims of Settlement is Market Report,0.25249900000000025,-0.1324989999999957
2294,20140903  2:47PM UTC,"Easier Way to Obtain Business, Visit and Tourism Visas for Schengen Area for Residents of the Greater Chicago Area and the Rest of the Midwest","('Easier Way', 'Visit Visas for Schengen Area for', 'Residents Greater Chicago Area')",Easier Way,Visit Visas for Schengen Area for,Residents Greater Chicago Area,Easier Way Visit Visas for Schengen Area for,Visit Visas for Schengen Area for Residents Greater Chicago Area,Easier Way Visit Visas for Schengen Area for Residents Greater Chicago Area,0.25249900000000025,-0.1324989999999957
2295,20140903  8:30AM UTC,Visa Inc. to Participate in Upcoming Investor Conferences,"('Participate', 'is in', 'Upcoming Investor Conferences')",Participate,is in,Upcoming Investor Conferences,Participate is in,is in Upcoming Investor Conferences,Participate is in Upcoming Investor Conferences,0.25249900000000025,-0.1324989999999957
2296,20140904  1:11PM UTC,CORRECTING and REPLACING NFL Fans Score with Visa Checkout - The Easier Way to Pay Online,"('CORRECTING NFL Fans Score', 'is with', 'Visa Checkout The Easier Way to Pay Online')",CORRECTING NFL Fans Score,is with,Visa Checkout The Easier Way to Pay Online,CORRECTING NFL Fans Score is with,is with Visa Checkout The Easier Way to Pay Online,CORRECTING NFL Fans Score is with Visa Checkout The Easier Way to Pay Online,0.25249900000000025,-0.1324989999999957
2297,20140905  8:00AM UTC,Visa Treats Filmgoers to Share-Worthy Experiences at 2014 Toronto International Film Festival,"('Visa', 'Treats', 'Filmgoers')",Visa,Treats,Filmgoers,Visa Treats,Treats Filmgoers,Visa Treats Filmgoers,0.25249900000000025,-0.1324989999999957
2301,20140910  3:16PM UTC,Visa launches new service to secure online payments,"('new service', 'secure', 'payments')",new service,secure,payments,new service secure,secure payments,new service secure payments,0.25249900000000025,-0.1324989999999957
2302,20140910  3:12PM UTC,Visa and Apple Opening a New Era of Payments on Mobile Devices,"('Apple', 'Opening', 'New Era of Payments')",Apple,Opening,New Era of Payments,Apple Opening,Opening New Era of Payments,Apple Opening New Era of Payments,0.25249900000000025,-0.1324989999999957
2303,20140910  3:00PM UTC,Visa launches new service to secure online payments,"('new service', 'secure', 'payments')",new service,secure,payments,new service secure,secure payments,new service secure payments,0.25249900000000025,-0.1324989999999957
2304,20140910  2:36PM UTC,Visa Launches Innovative Token Service,"('Visa', 'Launches', 'Token Service')",Visa,Launches,Token Service,Visa Launches,Launches Token Service,Visa Launches Token Service,0.25249900000000025,-0.1324989999999957
2305,20140910  12:05PM UTC,Payoneer Welcomes Former Citi Exec and Visa President Hans Morris to Its Board of Directors and Adds Investment From Morris' Nyca Partners,"('Payoneer', 'Adds', ""Investment From Morris ' Nyca Partners"")",Payoneer,Adds,Investment From Morris ' Nyca Partners,Payoneer Adds,Adds Investment From Morris ' Nyca Partners,Payoneer Adds Investment From Morris ' Nyca Partners,0.25249900000000025,-0.1324989999999957
2306,20140912  6:55PM UTC,TrialPay fuels mobile growth after licensing deal with Visa by launching Evergreen -- the industry's leading mobile monetization platform,"('industry', 'has', 'leading mobile monetization platform')",industry,has,leading mobile monetization platform,industry has,has leading mobile monetization platform,industry has leading mobile monetization platform,0.25249900000000025,-0.1324989999999957
2309,20140916  9:20AM UTC,"New Service, Chairman's Statement, Dividend, Joint Product Launch, and New Program - Research Reports on Visa, Goldman Sachs, AvalonBay, American Express and Regions","('Chairman', 'has', 'Statement')",Chairman,has,Statement,Chairman has,has Statement,Chairman has Statement,0.25249900000000025,-0.1324989999999957
2310,20140919  11:56PM UTC,INDIA PRESS-Centre approves Wipro SEZ in Visakhapatnam - Times of India,"('INDIA PRESS Centre', 'approves Wipro SEZ in', 'Visakhapatnam Times')",INDIA PRESS Centre,approves Wipro SEZ in,Visakhapatnam Times,INDIA PRESS Centre approves Wipro SEZ in,approves Wipro SEZ in Visakhapatnam Times,INDIA PRESS Centre approves Wipro SEZ in Visakhapatnam Times,0.25249900000000025,-0.1324989999999957
2311,20140919  1:59PM UTC,Monitise shares tumble as Visa explores options for stake,"('Visa', 'options for', 'stake')",Visa,options for,stake,Visa options for,options for stake,Visa options for stake,0.25249900000000025,-0.1324989999999957
2312,20140919  1:55PM UTC,UPDATE 2-Monitise shares tumble as Visa explores options for stake,"('Visa', 'options for', 'stake')",Visa,options for,stake,Visa options for,options for stake,Visa options for stake,0.25249900000000025,-0.1324989999999957
2313,20140919  4:34AM UTC,Visa explores options for stake in UK's Monitise,"('stake', 'is in', ""UK 's Monitise"")",stake,is in,UK 's Monitise,stake is in,is in UK 's Monitise,stake is in UK 's Monitise,0.25249900000000025,-0.1324989999999957
2314,20140919  4:22AM UTC,BRIEF-Visa considering options for stake in Britain's Monitise,"('BRIEF Visa', 'considering', 'options for stake')",BRIEF Visa,considering,options for stake,BRIEF Visa considering,considering options for stake,BRIEF Visa considering options for stake,0.25249900000000025,-0.1324989999999957
2315,20140919  4:22AM UTC,Visa to Undertake Assessment of Stake in Monitise,"('Visa', 'is in', 'Monitise')",Visa,is in,Monitise,Visa is in,is in Monitise,Visa is in Monitise,0.25249900000000025,-0.1324989999999957
2316,20140923  9:30AM UTC,"Steel Dynamics, Alliance Fiber Optic Products, Visa, MasterCard and Apple highlighted as Zacks Bull and Bear of the Day","('Apple', 'highlighted as', 'Zacks Bull')",Apple,highlighted as,Zacks Bull,Apple highlighted as,highlighted as Zacks Bull,Apple highlighted as Zacks Bull,0.25249900000000025,-0.1324989999999957
2317,20140924  7:29PM UTC,El Pollo Loco Opens First Restaurant in Visalia,"('El Pollo Loco', 'Opens First Restaurant in', 'Visalia')",El Pollo Loco,Opens First Restaurant in,Visalia,El Pollo Loco Opens First Restaurant in,Opens First Restaurant in Visalia,El Pollo Loco Opens First Restaurant in Visalia,0.25249900000000025,-0.1324989999999957
2321,20140925  11:17AM UTC,Visa Accelerates Technology Strategy with Global Recruitment Plan and New Technology Center,"('Visa', 'Accelerates', 'Technology Strategy')",Visa,Accelerates,Technology Strategy,Visa Accelerates,Accelerates Technology Strategy,Visa Accelerates Technology Strategy,0.25249900000000025,-0.1324989999999957
2322,20141002  8:32PM UTC,SINGAPORE PRESS-Visa to create 185 new technology jobs-Business Times,"('SINGAPORE PRESS Visa', 'create', '185 technology jobs')",SINGAPORE PRESS Visa,create,185 technology jobs,SINGAPORE PRESS Visa create,create 185 technology jobs,SINGAPORE PRESS Visa create 185 technology jobs,0.25249900000000025,-0.1324989999999957
2323,20141002  9:00AM UTC,"Appointments, Upcoming Events, Share Class Conversion Rate, and Acquisitions - Research Reports on Janus, American Express, Visa, Goldman and AGNC","('Appointments', 'Share', 'Class Conversion Rate')",Appointments,Share,Class Conversion Rate,Appointments Share,Share Class Conversion Rate,Appointments Share Class Conversion Rate,0.25249900000000025,-0.1324989999999957
2324,20141004  8:30AM UTC,CRS Urges Increase of Refugee Visas for Central American Children,"('CRS', 'Urges', 'Increase of Refugee Visas')",CRS,Urges,Increase of Refugee Visas,CRS Urges,Urges Increase of Refugee Visas,CRS Urges Increase of Refugee Visas,0.25249900000000025,-0.1324989999999957
2325,20141007  4:15PM UTC,Horizon Technology Finance Leads Venture Loan Facility for InVisage Technologies,"('Horizon Technology Finance', 'Leads', 'Venture Loan Facility')",Horizon Technology Finance,Leads,Venture Loan Facility,Horizon Technology Finance Leads,Leads Venture Loan Facility,Horizon Technology Finance Leads Venture Loan Facility,0.25249900000000025,-0.1324989999999957
2327,20141009  11:31AM UTC,Visage 7 Sets New Benchmark in Scalability,"('New Benchmark', 'is in', 'Scalability')",New Benchmark,is in,Scalability,New Benchmark is in,is in Scalability,New Benchmark is in Scalability,0.25249900000000025,-0.1324989999999957
2331,20141015  8:49AM UTC,3PEA International and Visa Enter into a Prepaid Card Agreement,"('3PEA International', 'Enter into', 'Prepaid Card Agreement')",3PEA International,Enter into,Prepaid Card Agreement,3PEA International Enter into,Enter into Prepaid Card Agreement,3PEA International Enter into Prepaid Card Agreement,0.25249900000000025,-0.1324989999999957
2332,20141015  6:00AM UTC,Visa Europe Selects edo for an Exclusive Partnership to Deliver Card-Linked Offers to the World's Largest Issuer Network,"('Visa Europe', 'Selects edo', 'Exclusive Partnership Deliver')",Visa Europe,Selects edo,Exclusive Partnership Deliver,Visa Europe Selects edo,Selects edo Exclusive Partnership Deliver,Visa Europe Selects edo Exclusive Partnership Deliver,0.25249900000000025,-0.1324989999999957
2335,20141017  7:32PM UTC,Apple Pay Available to Millions of Visa Cardholders,"('Apple', 'Pay', 'Available')",Apple,Pay,Available,Apple Pay,Pay Available,Apple Pay Available,0.25249900000000025,-0.1324989999999957
2336,20141017  3:25PM UTC,Apple Pay Available to Millions of Visa Cardholders,"('Apple', 'Pay', 'Available')",Apple,Pay,Available,Apple Pay,Pay Available,Apple Pay Available,0.25249900000000025,-0.1324989999999957
2337,20141018  8:30AM UTC,Visa Kicks Off U.S. Chip Card Education for Consumers and Merchants,"('Visa', 'Kicks for', 'Consumers')",Visa,Kicks for,Consumers,Visa Kicks for,Kicks for Consumers,Visa Kicks for Consumers,0.25249900000000025,-0.1324989999999957
2341,20141023  4:00PM UTC,Rev and Westpac Experience Early Success With New Travel Visa Prepaid Card,"('Rev', 'is With', 'New Travel Visa Prepaid Card')",Rev,is With,New Travel Visa Prepaid Card,Rev is With,is With New Travel Visa Prepaid Card,Rev is With New Travel Visa Prepaid Card,0.25249900000000025,-0.1324989999999957
2342,20141024  3:00PM UTC,ERYTECH: Prospectus Made Available After Obtaining Visa NÂ° 14-566 from the French Financial Markets Authority,"('Prospectus', 'Made', 'Available After Visa NÂ ° 14 566')",Prospectus,Made,Available After Visa NÂ ° 14 566,Prospectus Made,Made Available After Visa NÂ ° 14 566,Prospectus Made Available After Visa NÂ ° 14 566,0.25249900000000025,-0.1324989999999957
2344,20141030  11:23PM UTC,"Visa, Mastercard welcome Beijing's plans to free bank cards market","(""Mastercard Beijing 's plans"", 'free', 'bank cards market')",Mastercard Beijing 's plans,free,bank cards market,Mastercard Beijing 's plans free,free bank cards market,Mastercard Beijing 's plans free bank cards market,0.25249900000000025,-0.1324989999999957
2345,20141030  11:20PM UTC,"UPDATE 3-Visa, Mastercard welcome Beijing's plans to free bank cards market","('Mastercard welcome Beijing', 'has', 'plans')",Mastercard welcome Beijing,has,plans,Mastercard welcome Beijing has,has plans,Mastercard welcome Beijing has plans,0.25249900000000025,-0.1324989999999957
2346,20141030  7:00PM UTC,Visa sees mobile payment as big growth driver,"('Visa', 'sees', 'payment')",Visa,sees,payment,Visa sees,sees payment,Visa sees payment,0.25249900000000025,-0.1324989999999957
2347,20141030  6:57PM UTC,UPDATE 2-Visa sees mobile payment as big growth driver,"('Visa', 'sees', 'payment')",Visa,sees,payment,Visa sees,sees payment,Visa sees payment,0.25249900000000025,-0.1324989999999957
2348,20141030  4:12PM UTC,Visa quarterly profit falls 10 pct on legal provision,"('Visa profit', 'falls on', 'provision')",Visa profit,falls on,provision,Visa profit falls on,falls on provision,Visa profit falls on provision,0.25249900000000025,-0.1324989999999957
2351,20141031  4:06PM UTC,"US STOCKS SNAPSHOT-Visa boosts Dow, S&P; nears 2000 as Wall St rallies","('US STOCKS SNAPSHOT Visa', 'boosts', 'Dow')",US STOCKS SNAPSHOT Visa,boosts,Dow,US STOCKS SNAPSHOT Visa boosts,boosts Dow,US STOCKS SNAPSHOT Visa boosts Dow,0.25249900000000025,-0.1324989999999957
2354,20141031  10:22AM UTC,Sionic Mobile adds Visa Checkout to ION Rewards,"('Sionic Mobile', 'adds Visa Checkout to', 'ION Rewards')",Sionic Mobile,adds Visa Checkout to,ION Rewards,Sionic Mobile adds Visa Checkout to,adds Visa Checkout to ION Rewards,Sionic Mobile adds Visa Checkout to ION Rewards,0.25249900000000025,-0.1324989999999957
2357,20141031  7:12AM UTC,eBay to Integrate Visa QIWI Wallet in Russia,"('eBay', 'Integrate', 'Visa QIWI Wallet')",eBay,Integrate,Visa QIWI Wallet,eBay Integrate,Integrate Visa QIWI Wallet,eBay Integrate Visa QIWI Wallet,0.25249900000000025,-0.1324989999999957
2359,20141103  9:00PM UTC,Visa Selects Bangalore as Site for New Technology Center,"('Visa', 'Selects', 'Bangalore')",Visa,Selects,Bangalore,Visa Selects,Selects Bangalore,Visa Selects Bangalore,0.25249900000000025,-0.1324989999999957
2361,20141105  9:30PM UTC,Kofax and Visa Remove Friction in B2B Payments,"('Kofax', 'Remove Friction in', 'B2B Payments')",Kofax,Remove Friction in,B2B Payments,Kofax Remove Friction in,Remove Friction in B2B Payments,Kofax Remove Friction in B2B Payments,0.25249900000000025,-0.1324989999999957
2362,20141105  3:32PM UTC,"UPDATE 2-MasterCard, Visa to cut fees for Canadian merchants, govt says","('Visa', 'cut', 'fees for merchants')",Visa,cut,fees for merchants,Visa cut,cut fees for merchants,Visa cut fees for merchants,0.25249900000000025,-0.1324989999999957
2363,20141105  9:00AM UTC,U.S. Bank is First to Europe With Visa Payables Automation for Business,"('U.S. Bank', 'is First With', 'Visa Payables Automation for Business')",U.S. Bank,is First With,Visa Payables Automation for Business,U.S. Bank is First With,is First With Visa Payables Automation for Business,U.S. Bank is First With Visa Payables Automation for Business,0.25249900000000025,-0.1324989999999957
2365,20141105  8:30AM UTC,Visa Inc. to Participate in Upcoming Investor Conferences,"('Participate', 'is in', 'Upcoming Investor Conferences')",Participate,is in,Upcoming Investor Conferences,Participate is in,is in Upcoming Investor Conferences,Participate is in Upcoming Investor Conferences,0.25249900000000025,-0.1324989999999957
2366,20141105  8:20AM UTC,Visa to cut credit card interchange fees in Canada,"('Visa', 'cut credit card interchange fees in', 'Canada')",Visa,cut credit card interchange fees in,Canada,Visa cut credit card interchange fees in,cut credit card interchange fees in Canada,Visa cut credit card interchange fees in Canada,0.25249900000000025,-0.1324989999999957
2369,20141107  12:00PM UTC,Visa Announces Strategic Community Partners for a âHealthy & Vibrantâ San Francisco,"('Visa', 'Announces', 'Strategic Community Partners')",Visa,Announces,Strategic Community Partners,Visa Announces,Announces Strategic Community Partners,Visa Announces Strategic Community Partners,0.25249900000000025,-0.1324989999999957
2370,20141108  9:20AM UTC,"Upcoming Investor Conferences, Survey Results, Corporate Statement, and Third Quarter Results - Research Reports on Visa, Simon, Goldman Sachs, ARCP and Umpqua","('Third Quarter Results', 'Reports on', 'Visa')",Third Quarter Results,Reports on,Visa,Third Quarter Results Reports on,Reports on Visa,Third Quarter Results Reports on Visa,0.25249900000000025,-0.1324989999999957
2371,20141108  7:30AM UTC,Visant Corporation Announces 2014 Third Quarter Results From Continuing Operations,"('Visant Corporation', 'Announces', '2014 Quarter Results')",Visant Corporation,Announces,2014 Quarter Results,Visant Corporation Announces,Announces 2014 Quarter Results,Visant Corporation Announces 2014 Quarter Results,0.25249900000000025,-0.1324989999999957
2373,20141111  3:31PM UTC,Airlines for America Commends Administrationâs Visa Extension Agreement with China,"('Airlines', 'Commends', 'Administrationâ € s Visa Extension Agreement with China')",Airlines,Commends,Administrationâ € s Visa Extension Agreement with China,Airlines Commends,Commends Administrationâ € s Visa Extension Agreement with China,Airlines Commends Administrationâ € s Visa Extension Agreement with China,0.25249900000000025,-0.1324989999999957
2375,20141112  3:08PM UTC,Visage 7 Elevates Enterprise Imaging,"('Visage', 'Elevates', 'Enterprise Imaging')",Visage,Elevates,Enterprise Imaging,Visage Elevates,Elevates Enterprise Imaging,Visage Elevates Enterprise Imaging,0.25249900000000025,-0.1324989999999957
2376,20141112  7:15AM UTC,PenFed Launches Defender Visa Signature Card for Service Members in Honor of Veterans Day,"('PenFed', 'Launches Defender Visa Signature Card for', 'Service Members')",PenFed,Launches Defender Visa Signature Card for,Service Members,PenFed Launches Defender Visa Signature Card for,Launches Defender Visa Signature Card for Service Members,PenFed Launches Defender Visa Signature Card for Service Members,0.25249900000000025,-0.1324989999999957
2383,20141122  7:41PM UTC,Visa sees Visa Europe option now costing more than $10 billion,"('Visa', 'sees', 'Visa Europe option')",Visa,sees,Visa Europe option,Visa sees,sees Visa Europe option,Visa sees Visa Europe option,0.25249900000000025,-0.1324989999999957
2384,20141122  7:37PM UTC,Visa sees Visa Europe option now costing more than $10 billion,"('Visa', 'sees', 'Visa Europe option')",Visa,sees,Visa Europe option,Visa sees,sees Visa Europe option,Visa sees Visa Europe option,0.25249900000000025,-0.1324989999999957
2385,20141126  11:32PM UTC,Discover Financial sues Visa over anti-competitive card practices,"('Discover Financial', 'sues Visa over', 'card practices')",Discover Financial,sues Visa over,card practices,Discover Financial sues Visa over,sues Visa over card practices,Discover Financial sues Visa over card practices,0.25249900000000025,-0.1324989999999957
2386,20141126  11:26PM UTC,REFILE-Discover Financial sues Visa over anti-competitive card practices,"('Discover Financial', 'sues Visa over', 'card practices')",Discover Financial,sues Visa over,card practices,Discover Financial sues Visa over,sues Visa over card practices,Discover Financial sues Visa over card practices,0.25249900000000025,-0.1324989999999957
2388,20141204  8:30AM UTC,Swisslog Partners with Visante to Help Pharmacies Maximize Automation Investments,"('Swisslog Partners', 'is with', 'Visante')",Swisslog Partners,is with,Visante,Swisslog Partners is with,is with Visante,Swisslog Partners is with Visante,0.25249900000000025,-0.1324989999999957
2389,20141208  7:07PM UTC,UK consumer spending rises as 'Black Friday' crosses Atlantic: Visa,"('UK consumer spending', 'rises as', ""Black Friday ' crosses Atlantic"")",UK consumer spending,rises as,Black Friday ' crosses Atlantic,UK consumer spending rises as,rises as Black Friday ' crosses Atlantic,UK consumer spending rises as Black Friday ' crosses Atlantic,0.25249900000000025,-0.1324989999999957
